experiment_id,group_id,group_name,user_id,timestamp,account_id,account_domain,quote_id,order_id,job_id,partner_id,user_dimensions
billing_profile_confirmation_v2,control,control,USR0014552,2025-03-18,ACC001880,growth.com,QT217421289,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0011168,2025-05-19,ACC001497,growth.com,QT816719931,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0019656,2025-05-09,ACC000925,core.com,QT610740663,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0006897,2025-05-12,ACC000478,growth.com,QT202095431,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0002035,2025-03-25,ACC001965,core.com,QT941473391,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0021883,2025-02-26,ACC001607,core.com,QT045102355,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0008697,2025-04-27,ACC000221,growth.com,QT033684840,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0011225,2025-04-25,ACC002616,core.com,QT075255901,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0019082,2025-03-17,ACC001189,enterprise.com,QT393894570,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0024324,2025-06-03,ACC001939,core.com,QT894681816,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0017977,2025-05-25,ACC002289,core.com,QT070243311,ORD83522026,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0015058,2025-05-31,ACC000985,individuals.com,QT193099364,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0008106,2025-04-07,ACC002885,core.com,QT720884354,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0005661,2025-06-22,ACC001458,individuals.com,QT317459089,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0022419,2025-03-16,ACC000303,growth.com,QT553150536,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0012552,2025-04-03,ACC000232,individuals.com,QT126213870,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0007039,2025-03-06,ACC000265,core.com,QT842683300,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0023441,2025-02-18,ACC002528,enterprise.com,QT819067527,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0022783,2025-03-11,ACC002965,growth.com,QT649495758,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0003570,2025-06-17,ACC002199,enterprise.com,QT431218982,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0010253,2025-06-23,ACC002806,core.com,QT124211731,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0003306,2025-03-26,ACC001226,growth.com,QT660366368,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0014005,2025-04-26,ACC001270,individuals.com,QT083742406,ORD34394202,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0006329,2025-04-13,ACC002688,core.com,QT066039639,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0012088,2025-06-18,ACC000511,enterprise.com,QT130962845,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0004060,2025-06-08,ACC001629,growth.com,QT668442682,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0017204,2025-06-26,ACC002772,individuals.com,QT194906588,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0008506,2025-05-25,ACC002459,growth.com,QT404744833,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0000639,2025-06-29,ACC002807,enterprise.com,QT100032781,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0022588,2025-03-16,ACC000679,growth.com,QT829993162,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0021065,2025-06-16,ACC000008,core.com,QT811314394,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0003795,2025-03-29,ACC000645,individuals.com,QT014742414,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0017519,2025-04-22,ACC001379,growth.com,QT124667017,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0011505,2025-04-26,ACC000234,individuals.com,QT481710130,ORD50507899,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0015576,2025-03-28,ACC000529,core.com,QT092221854,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0006969,2025-02-23,ACC000240,enterprise.com,QT464777412,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0017971,2025-05-13,ACC002851,growth.com,QT903011524,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0003397,2025-06-14,ACC000896,core.com,QT309072315,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0011932,2025-03-09,ACC002393,core.com,QT028093472,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0017415,2025-05-31,ACC001002,core.com,QT732864829,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0009130,2025-02-27,ACC001957,core.com,QT790030793,ORD15573287,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0006990,2025-02-25,ACC000119,growth.com,QT073319815,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0012644,2025-03-09,ACC002962,core.com,QT288050848,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0004671,2025-03-25,ACC001131,growth.com,QT045072290,ORD67912978,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0007432,2025-05-16,ACC000241,enterprise.com,QT709048766,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0001717,2025-04-21,ACC001054,core.com,QT823935495,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0007705,2025-03-31,ACC002926,enterprise.com,QT341553429,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0015325,2025-03-25,ACC002729,individuals.com,QT916883772,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0001254,2025-05-19,ACC002808,core.com,QT806486217,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0003494,2025-05-05,ACC001544,growth.com,QT114920630,ORD58034277,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0008387,2025-04-15,ACC001933,enterprise.com,QT548578814,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0009503,2025-05-19,ACC000128,core.com,QT345565156,ORD44798450,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0017458,2025-06-08,ACC001389,core.com,QT641251865,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0020144,2025-04-12,ACC000707,enterprise.com,QT141619947,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0019816,2025-05-03,ACC001039,core.com,QT766374614,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0011996,2025-04-23,ACC001474,growth.com,QT230282372,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0007804,2025-06-12,ACC000913,individuals.com,QT509839918,ORD04191161,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0010232,2025-05-11,ACC001529,core.com,QT930091339,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0010815,2025-02-18,ACC002046,growth.com,QT439626560,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0013295,2025-04-16,ACC001827,growth.com,QT517978983,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0004526,2025-03-27,ACC000921,enterprise.com,QT721658980,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0006516,2025-02-27,ACC001444,core.com,QT659710669,ORD20574012,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0022911,2025-06-27,ACC001261,growth.com,QT848757892,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0023916,2025-03-02,ACC001517,individuals.com,QT766459383,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0008351,2025-04-17,ACC001517,individuals.com,QT317046051,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0022525,2025-06-21,ACC001842,core.com,QT093783619,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0003456,2025-03-05,ACC001299,growth.com,QT273326346,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0009777,2025-05-27,ACC001496,individuals.com,QT270843490,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0020929,2025-05-28,ACC000345,enterprise.com,QT288386562,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0011594,2025-06-06,ACC002336,individuals.com,QT710556474,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0001964,2025-06-27,ACC002402,enterprise.com,QT041238225,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0016341,2025-03-17,ACC002882,growth.com,QT029392404,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0018484,2025-02-19,ACC000776,growth.com,QT376667883,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0002738,2025-03-11,ACC002964,core.com,QT342045576,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0006569,2025-04-29,ACC002866,growth.com,QT637490239,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0012331,2025-05-19,ACC003018,core.com,QT004906681,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0010664,2025-06-02,ACC003077,growth.com,QT784957063,ORD77399239,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0022791,2025-04-24,ACC000571,enterprise.com,QT435481408,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0014521,2025-05-09,ACC001151,individuals.com,QT859630169,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0018779,2025-06-21,ACC001208,core.com,QT749748903,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0021824,2025-03-11,ACC000461,core.com,QT917819935,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0017154,2025-05-25,ACC000265,core.com,QT810494068,ORD81841995,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0005705,2025-06-28,ACC001501,individuals.com,QT707452305,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0007361,2025-04-14,ACC000234,individuals.com,QT413424812,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0024566,2025-03-17,ACC001704,growth.com,QT585399785,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0011535,2025-05-02,ACC002857,growth.com,QT416946969,ORD73764807,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0013802,2025-05-18,ACC001117,enterprise.com,QT583644605,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0022465,2025-04-02,ACC000499,growth.com,QT960861846,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0021211,2025-03-29,ACC001229,core.com,QT851816140,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0006816,2025-03-12,ACC002210,individuals.com,QT075026677,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0000971,2025-04-11,ACC003053,enterprise.com,QT691677370,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0014111,2025-06-09,ACC000643,core.com,QT811200936,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0003609,2025-04-15,ACC002924,core.com,QT395337657,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0007485,2025-04-20,ACC001154,growth.com,QT688050346,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0006948,2025-05-07,ACC000962,core.com,QT387873590,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0020916,2025-04-03,ACC001495,growth.com,QT374209694,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0024867,2025-03-20,ACC001594,enterprise.com,QT436165981,ORD78161521,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0010572,2025-03-08,ACC001623,core.com,QT455531715,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0022202,2025-03-09,ACC002005,individuals.com,QT416870149,ORD00197902,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0004856,2025-05-04,ACC002548,core.com,QT395921315,ORD04138240,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0000879,2025-03-03,ACC001485,core.com,QT674557098,ORD32306733,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0002943,2025-06-19,ACC002698,growth.com,QT582172224,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0004674,2025-06-14,ACC000739,growth.com,QT751426939,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0012879,2025-06-16,ACC002002,individuals.com,QT921327508,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0018699,2025-03-12,ACC002082,enterprise.com,QT521676432,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0020022,2025-06-01,ACC002031,growth.com,QT299611256,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0018660,2025-06-14,ACC002970,growth.com,QT768940705,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0001863,2025-04-07,ACC001363,core.com,QT904222353,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0021322,2025-04-12,ACC001719,enterprise.com,QT125822423,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0023902,2025-05-02,ACC001798,growth.com,QT988538134,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0012763,2025-02-23,ACC002277,core.com,QT805829109,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0004297,2025-04-28,ACC003070,core.com,QT272667976,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0016754,2025-06-19,ACC002608,enterprise.com,QT425178621,ORD71562287,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0024531,2025-03-31,ACC002374,growth.com,QT383904616,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0001548,2025-05-03,ACC001859,core.com,QT720668656,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0006274,2025-06-07,ACC001050,enterprise.com,QT399401297,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0010196,2025-06-17,ACC001776,enterprise.com,QT866887078,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0007681,2025-06-04,ACC002084,enterprise.com,QT758840540,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0011490,2025-03-20,ACC001178,core.com,QT478523299,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0008026,2025-06-06,ACC000069,growth.com,QT458588482,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0013152,2025-03-26,ACC001373,enterprise.com,QT659904109,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0023157,2025-03-28,ACC001563,individuals.com,QT654566213,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0013379,2025-06-23,ACC001087,enterprise.com,QT144319573,ORD56560006,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0016373,2025-04-19,ACC000459,growth.com,QT298901978,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0003267,2025-02-26,ACC002214,individuals.com,QT318838662,,,,"{""segment"":""Individuals""}"
