store_id,store_name,open_date,store_size_sqft,population_density,location_zip,risk_tier,region,state,format_type
ST-02323,Dollar Tree #2323,2003-06-13,7346,3276.6,99714,High,Midwest,OH,Plus
ST-02324,Dollar Tree #2324,2024-06-24,13636,5903.0,55003,Medium,Southeast,AL,Standard
ST-02325,Dollar Tree #2325,2012-10-08,13113,8396.3,55000,Medium,West,MS,Combo
ST-02326,Dollar Tree #2326,2011-02-08,13048,11898.9,76123,Low,West,OR,Plus
ST-02327,Dollar Tree #2327,2011-06-01,13795,7820.7,78017,Medium,Southwest,KS,Plus
ST-02328,Dollar Tree #2328,2010-01-20,8625,9120.7,99142,Medium,Midwest,GA,Standard
ST-02329,Dollar Tree #2329,2006-05-21,11105,1615.7,98529,Medium,West,FL,Standard
ST-02330,Dollar Tree #2330,2015-10-16,7350,753.3,78359,High,Midwest,AL,Standard
ST-02331,Dollar Tree #2331,2008-01-03,12869,4497.8,61711,Medium,Northeast,VA,Standard
ST-02332,Dollar Tree #2332,2014-02-11,12779,4067.6,24053,Low,Mid-Atlantic,OH,Standard
ST-02333,Dollar Tree #2333,2019-04-27,9436,5815.1,78750,Low,Southeast,MS,Plus
ST-02334,Dollar Tree #2334,2014-06-02,6131,11525.6,44832,Low,Mid-Atlantic,KS,Combo
ST-02335,Dollar Tree #2335,2003-05-25,12491,1228.2,56381,Low,Southwest,AZ,Plus
ST-02336,Dollar Tree #2336,2016-02-23,10847,6379.9,83595,Low,West,CT,Standard
ST-02337,Dollar Tree #2337,2024-08-01,8225,4459.6,40803,Medium,West,SC,Standard
ST-02338,Dollar Tree #2338,2012-03-05,13660,4104.5,66118,Medium,Northeast,VA,Plus
ST-02339,Dollar Tree #2339,2016-07-26,12179,5507.4,67960,Medium,Midwest,KS,Standard
ST-02340,Dollar Tree #2340,2004-08-23,8767,6220.5,97728,Medium,West,KY,Standard
ST-02341,Dollar Tree #2341,2023-10-14,13901,4491.8,51592,High,West,MI,Standard
ST-02342,Dollar Tree #2342,2016-03-10,13847,7449.7,25552,Low,Mid-Atlantic,TN,Standard
ST-02343,Dollar Tree #2343,2000-03-28,6051,10613.4,15619,Low,Midwest,NJ,Combo
ST-02344,Dollar Tree #2344,2007-10-21,13195,2938.7,40988,Low,Mid-Atlantic,NV,Standard
ST-02345,Dollar Tree #2345,2010-06-03,7706,265.7,54555,Medium,Northeast,WI,Standard
ST-02346,Dollar Tree #2346,2020-11-14,10551,8910.2,99390,Low,Midwest,MI,Standard
ST-02347,Dollar Tree #2347,2016-09-20,9138,4752.7,91259,High,Southwest,PA,Plus
ST-02348,Dollar Tree #2348,2022-04-14,9678,10806.7,67811,High,Midwest,KY,Plus
ST-02349,Dollar Tree #2349,2004-12-01,7062,4522.3,77543,High,Mid-Atlantic,OH,Standard
ST-02350,Dollar Tree #2350,2009-04-03,10307,2777.6,32658,High,West,MS,Standard
ST-02351,Dollar Tree #2351,2023-03-07,12851,942.4,36238,Medium,Southeast,NV,Combo
ST-02352,Dollar Tree #2352,2000-11-10,11112,1292.7,59434,High,Northeast,NV,Standard
ST-02353,Dollar Tree #2353,2016-04-14,8149,5976.5,36733,High,West,IN,Standard
ST-02354,Dollar Tree #2354,2000-09-06,12282,5765.6,77984,High,Northeast,OK,Plus
ST-02355,Dollar Tree #2355,2005-03-12,9932,5678.3,44123,High,Midwest,SC,Combo
ST-02356,Dollar Tree #2356,2008-08-05,9104,2026.1,84870,Low,Midwest,PA,Plus
ST-02357,Dollar Tree #2357,2002-09-27,12353,10287.6,69450,Medium,Mid-Atlantic,SC,Standard
ST-02358,Dollar Tree #2358,2023-02-13,6434,6682.6,33809,High,Southwest,NY,Combo
ST-02359,Dollar Tree #2359,2015-03-03,9745,8312.3,35994,Medium,Mid-Atlantic,CT,Standard
ST-02360,Dollar Tree #2360,2018-11-19,13918,2396.6,13836,Medium,Southeast,OH,Standard
ST-02361,Dollar Tree #2361,2018-10-20,7753,8943.7,32438,Low,Mid-Atlantic,TN,Standard
ST-02362,Dollar Tree #2362,2021-10-03,11245,3777.7,82500,Medium,Southeast,GA,Standard
ST-02363,Dollar Tree #2363,2010-11-12,11754,11577.0,85707,Medium,Southeast,VA,Plus
ST-02364,Dollar Tree #2364,2009-05-14,7000,5971.4,94489,Medium,Mid-Atlantic,CT,Plus
ST-02365,Dollar Tree #2365,2007-03-26,9220,3620.1,12563,Medium,Midwest,NC,Standard
ST-02366,Dollar Tree #2366,2018-08-20,11861,8755.4,33653,Medium,West,AR,Plus
ST-02367,Dollar Tree #2367,2014-01-06,10677,2257.1,19159,Low,Northeast,VA,Standard
ST-02368,Dollar Tree #2368,2021-10-15,12223,6418.6,75234,High,Northeast,IL,Plus
ST-02369,Dollar Tree #2369,2022-06-05,10747,11424.6,78019,Low,Southeast,PA,Standard
ST-02370,Dollar Tree #2370,2021-02-05,12498,4498.8,17115,Medium,Southeast,OH,Standard
ST-02371,Dollar Tree #2371,2001-05-25,10540,5969.6,99917,Medium,West,WI,Plus
ST-02372,Dollar Tree #2372,2018-08-12,11600,2684.9,58784,High,West,NJ,Standard
ST-02373,Dollar Tree #2373,2007-11-18,9230,11106.8,15300,Low,Northeast,NC,Standard
ST-02374,Dollar Tree #2374,2007-07-21,6671,9813.1,85215,Medium,Northeast,IN,Standard
ST-02375,Dollar Tree #2375,2011-03-07,13143,8789.9,22264,Low,Southeast,KY,Plus
ST-02376,Dollar Tree #2376,2005-12-19,12138,4309.3,13149,Low,Midwest,IL,Plus
ST-02377,Dollar Tree #2377,2008-11-28,12020,6234.3,17430,Medium,Southeast,NM,Standard
ST-02378,Dollar Tree #2378,2018-07-16,6677,2682.9,87789,Medium,Northeast,CO,Standard
ST-02379,Dollar Tree #2379,2004-07-02,11187,1981.0,29895,Low,Southeast,OH,Standard
ST-02380,Dollar Tree #2380,2021-12-15,9359,5705.3,96531,Low,Northeast,NY,Plus
ST-02381,Dollar Tree #2381,2024-12-22,6731,1568.0,60145,Medium,Northeast,PA,Standard
ST-02382,Dollar Tree #2382,2001-02-20,11911,576.6,27824,High,Midwest,OK,Combo
ST-02383,Dollar Tree #2383,2016-08-08,7621,11120.7,38061,Low,Midwest,AL,Standard
ST-02384,Dollar Tree #2384,2013-07-11,7707,6526.6,96551,Low,Southwest,KY,Combo
ST-02385,Dollar Tree #2385,2009-09-04,7225,9219.4,46968,Low,Northeast,FL,Standard
ST-02386,Dollar Tree #2386,2000-09-22,9234,7579.1,28430,Medium,Northeast,AL,Combo
ST-02387,Dollar Tree #2387,2010-03-05,10885,3583.2,26883,Low,West,IL,Combo
ST-02388,Dollar Tree #2388,2011-06-24,9117,10107.8,18653,High,Mid-Atlantic,KY,Standard
ST-02389,Dollar Tree #2389,2006-12-22,10660,7235.2,26803,High,West,MO,Standard
ST-02390,Dollar Tree #2390,2024-02-08,13937,5554.1,28596,Medium,Southeast,TN,Standard
ST-02391,Dollar Tree #2391,2017-06-18,9003,4771.0,27083,Low,Northeast,NC,Standard
ST-02392,Dollar Tree #2392,2023-03-01,7153,11883.2,17053,Medium,Northeast,NJ,Plus
ST-02393,Dollar Tree #2393,2005-08-08,10567,6039.3,17904,Low,West,CO,Standard
ST-02394,Dollar Tree #2394,2014-12-24,13897,1207.4,65862,Medium,Northeast,TN,Standard
ST-02395,Dollar Tree #2395,2004-03-28,8305,6466.4,24029,Medium,Midwest,NC,Standard
ST-02396,Dollar Tree #2396,2021-11-21,6062,2817.7,47415,Low,Southeast,CA,Standard
ST-02397,Dollar Tree #2397,2000-10-12,13438,10880.1,75062,Medium,Mid-Atlantic,IN,Standard
ST-02398,Dollar Tree #2398,2013-05-20,6531,4576.5,87348,High,Midwest,NJ,Standard
ST-02399,Dollar Tree #2399,2013-03-08,8058,5858.9,23949,Low,Midwest,IN,Plus
ST-02400,Dollar Tree #2400,2000-02-02,10546,900.9,25533,Medium,Northeast,CA,Standard
ST-02401,Dollar Tree #2401,2000-12-26,9379,6735.4,23156,Medium,Southwest,NC,Standard
ST-02402,Dollar Tree #2402,2015-03-14,10229,703.0,11720,Medium,Northeast,MS,Combo
ST-02403,Dollar Tree #2403,2021-06-15,6879,1948.0,13995,High,Northeast,VA,Combo
ST-02404,Dollar Tree #2404,2001-08-03,7601,6198.7,63554,Medium,Northeast,GA,Standard
ST-02405,Dollar Tree #2405,2014-12-08,8720,1140.5,16265,Medium,Midwest,WI,Standard
ST-02406,Dollar Tree #2406,2015-05-07,12562,4927.3,24969,High,Southeast,TX,Standard
ST-02407,Dollar Tree #2407,2018-07-06,8858,6474.0,79222,High,Midwest,IN,Plus
ST-02408,Dollar Tree #2408,2022-07-20,8078,6054.9,36812,Low,West,TX,Standard
ST-02409,Dollar Tree #2409,2006-11-26,13144,9368.7,89555,Medium,Southeast,AR,Plus
ST-02410,Dollar Tree #2410,2008-07-13,9578,9913.7,20345,Medium,West,FL,Plus
ST-02411,Dollar Tree #2411,2007-03-23,12993,5805.0,14205,Low,Midwest,AZ,Plus
ST-02412,Dollar Tree #2412,2013-02-10,13905,4097.9,87242,Low,Northeast,MS,Standard
ST-02413,Dollar Tree #2413,2001-08-19,9978,8065.1,26295,Medium,Northeast,TX,Combo
ST-02414,Dollar Tree #2414,2020-05-19,7932,6617.8,82356,Low,Mid-Atlantic,AL,Combo
ST-02415,Dollar Tree #2415,2022-11-23,8208,6975.2,51293,Low,Mid-Atlantic,OR,Standard
ST-02416,Dollar Tree #2416,2010-03-02,8093,7404.6,75776,Low,West,MI,Combo
ST-02417,Dollar Tree #2417,2019-08-13,12417,7352.1,74595,High,Southeast,KY,Standard
ST-02418,Dollar Tree #2418,2006-08-19,9596,8284.8,64339,Medium,West,SC,Combo
ST-02419,Dollar Tree #2419,2009-02-14,13438,4707.6,23051,Low,Southeast,MO,Standard
ST-02420,Dollar Tree #2420,2001-08-16,10677,3340.9,40578,Low,Midwest,TN,Standard
ST-02421,Dollar Tree #2421,2006-12-23,13921,6281.6,87460,Medium,Midwest,AL,Plus
ST-02422,Dollar Tree #2422,2003-10-15,12611,373.0,44617,Low,Southwest,KS,Combo
ST-02423,Dollar Tree #2423,2004-01-07,9827,801.6,70390,Medium,Southeast,NY,Standard
ST-02424,Dollar Tree #2424,2013-01-27,7297,7996.9,96411,Low,Mid-Atlantic,MS,Combo
ST-02425,Dollar Tree #2425,2020-05-04,12960,11184.5,81532,Low,Southeast,NJ,Combo
ST-02426,Dollar Tree #2426,2022-10-19,10202,7226.6,86639,Medium,Southeast,NV,Standard
ST-02427,Dollar Tree #2427,2002-08-01,11987,10068.1,76014,High,West,MI,Combo
ST-02428,Dollar Tree #2428,2016-01-27,12720,10246.5,81646,Medium,Midwest,MI,Plus
ST-02429,Dollar Tree #2429,2004-03-25,6985,5525.2,56668,Medium,West,CT,Standard
ST-02430,Dollar Tree #2430,2018-08-17,9062,5364.5,11511,Medium,Southeast,CA,Standard
ST-02431,Dollar Tree #2431,2008-09-02,9430,5796.8,72033,High,Northeast,AR,Standard
ST-02432,Dollar Tree #2432,2006-07-19,6697,3734.8,62852,Low,Mid-Atlantic,OK,Standard
ST-02433,Dollar Tree #2433,2005-09-16,11524,9842.3,45443,Low,West,OK,Plus
ST-02434,Dollar Tree #2434,2017-09-05,9795,8769.2,61393,Medium,Mid-Atlantic,NM,Plus
ST-02435,Dollar Tree #2435,2021-11-02,8188,709.0,56483,Low,Mid-Atlantic,NY,Standard
ST-02436,Dollar Tree #2436,2002-10-14,6921,4384.4,15769,Medium,West,KY,Standard
ST-02437,Dollar Tree #2437,2005-08-10,11522,10746.4,82510,Medium,Southeast,VA,Combo
ST-02438,Dollar Tree #2438,2012-06-04,12381,11185.9,86157,High,Mid-Atlantic,KY,Plus
ST-02439,Dollar Tree #2439,2005-05-21,6370,10640.3,65264,High,Mid-Atlantic,MI,Plus
ST-02440,Dollar Tree #2440,2012-07-18,8036,8700.2,90190,Medium,Northeast,NC,Plus
ST-02441,Dollar Tree #2441,2016-05-05,6530,5438.6,30047,Medium,Midwest,NY,Plus
ST-02442,Dollar Tree #2442,2004-03-12,10751,9168.6,92616,Medium,Midwest,SC,Plus
ST-02443,Dollar Tree #2443,2004-01-17,13927,6971.7,39098,Medium,West,AZ,Plus
ST-02444,Dollar Tree #2444,2022-09-08,11030,684.8,67135,Low,Midwest,AZ,Plus
ST-02445,Dollar Tree #2445,2004-09-15,10931,6993.9,65694,Low,West,AR,Standard
ST-02446,Dollar Tree #2446,2002-05-03,7756,11984.8,24804,Medium,Mid-Atlantic,GA,Standard
ST-02447,Dollar Tree #2447,2021-10-21,12675,2126.3,36813,High,Southwest,NY,Standard
ST-02448,Dollar Tree #2448,2006-08-24,9339,10754.4,54791,Low,Southeast,CA,Standard
ST-02449,Dollar Tree #2449,2010-09-17,6773,4927.2,12874,Low,Midwest,NM,Standard
ST-02450,Dollar Tree #2450,2024-05-16,7184,3293.8,90777,Low,Southwest,VA,Combo
ST-02451,Dollar Tree #2451,2001-04-23,8368,3428.5,84346,Medium,Southwest,KS,Standard
ST-02452,Dollar Tree #2452,2015-12-16,13344,10956.3,18563,Medium,Southeast,OR,Standard
ST-02453,Dollar Tree #2453,2019-09-19,12168,6650.1,15482,Medium,West,NM,Combo
ST-02454,Dollar Tree #2454,2000-07-15,12826,6703.6,22700,Medium,Northeast,IN,Standard
ST-02455,Dollar Tree #2455,2013-09-28,6856,9489.9,52788,Medium,Southeast,NM,Plus
ST-02456,Dollar Tree #2456,2020-07-09,10472,5181.8,96922,Medium,West,MS,Standard
ST-02457,Dollar Tree #2457,2022-10-13,11705,7498.8,67717,Medium,West,AZ,Plus
ST-02458,Dollar Tree #2458,2009-12-28,6739,4062.5,87116,Medium,Midwest,MS,Combo
ST-02459,Dollar Tree #2459,2001-02-04,11027,1790.3,88526,High,Southeast,CA,Combo
ST-02460,Dollar Tree #2460,2024-08-12,8018,8424.5,60002,High,Northeast,NJ,Standard
ST-02461,Dollar Tree #2461,2002-08-03,9460,8256.6,18109,Low,West,SC,Plus
ST-02462,Dollar Tree #2462,2012-04-14,8575,3132.9,94884,Low,Northeast,WI,Plus
ST-02463,Dollar Tree #2463,2008-06-12,10911,858.6,73636,Low,Northeast,TX,Plus
ST-02464,Dollar Tree #2464,2020-11-19,8466,9722.5,49152,Medium,West,NC,Standard
ST-02465,Dollar Tree #2465,2001-05-13,9072,8252.4,45910,High,West,CO,Plus
ST-02466,Dollar Tree #2466,2013-08-14,6409,4057.1,67121,Medium,Southeast,TX,Standard
ST-02467,Dollar Tree #2467,2010-07-28,8983,5982.3,68077,Medium,West,NV,Standard
ST-02468,Dollar Tree #2468,2018-08-26,13806,3840.6,51803,Low,Southeast,MS,Plus
ST-02469,Dollar Tree #2469,2019-01-14,7071,3061.7,58434,Medium,Southwest,NV,Plus
ST-02470,Dollar Tree #2470,2004-11-06,12311,5141.1,47904,Low,Northeast,AZ,Combo
ST-02471,Dollar Tree #2471,2010-10-20,8842,2901.0,17038,Low,Mid-Atlantic,NM,Combo
ST-02472,Dollar Tree #2472,2013-03-28,7529,1597.3,29943,Medium,Southeast,IA,Plus
ST-02473,Dollar Tree #2473,2013-08-23,11379,5792.6,62590,Low,Midwest,CO,Standard
ST-02474,Dollar Tree #2474,2012-01-04,6647,2287.2,23096,Low,Midwest,NM,Plus
ST-02475,Dollar Tree #2475,2008-09-26,10235,7745.1,17860,Low,West,TX,Standard
ST-02476,Dollar Tree #2476,2015-10-17,9244,5878.2,74819,Medium,Southeast,IL,Standard
ST-02477,Dollar Tree #2477,2005-10-20,13229,11312.9,68207,Low,Midwest,IN,Standard
ST-02478,Dollar Tree #2478,2022-07-26,8155,10262.4,93701,Medium,Northeast,PA,Combo
ST-02479,Dollar Tree #2479,2003-03-02,7670,6439.4,39990,High,Southwest,VA,Standard
ST-02480,Dollar Tree #2480,2013-06-23,10822,8808.1,79768,Low,Southwest,SC,Standard
ST-02481,Dollar Tree #2481,2020-03-12,8168,11386.3,32915,Medium,Southeast,NY,Combo
ST-02482,Dollar Tree #2482,2017-12-25,7905,6140.9,43189,Medium,Midwest,CA,Standard
ST-02483,Dollar Tree #2483,2021-07-09,8502,7903.3,47382,High,Southwest,VA,Combo
ST-02484,Dollar Tree #2484,2004-04-28,13209,1105.1,28342,Low,Southeast,NM,Combo
ST-02485,Dollar Tree #2485,2014-05-25,10401,7454.4,74389,High,West,CT,Standard
ST-02486,Dollar Tree #2486,2014-08-25,9261,9217.1,41836,High,Midwest,KY,Combo
ST-02487,Dollar Tree #2487,2021-12-06,10008,2202.7,35117,Medium,West,AZ,Combo
ST-02488,Dollar Tree #2488,2005-02-16,8896,8627.8,95859,Medium,Northeast,MS,Standard
ST-02489,Dollar Tree #2489,2019-07-08,12772,692.1,53116,High,Mid-Atlantic,IL,Standard
ST-02490,Dollar Tree #2490,2012-10-26,7880,4035.0,81476,Medium,Southeast,NC,Plus
ST-02491,Dollar Tree #2491,2007-06-28,7880,10596.9,11548,Low,Mid-Atlantic,MS,Combo
ST-02492,Dollar Tree #2492,2023-02-17,6566,8638.8,61948,Medium,Southwest,WI,Standard
ST-02493,Dollar Tree #2493,2016-02-27,9481,4275.0,32577,Medium,Midwest,NC,Combo
ST-02494,Dollar Tree #2494,2011-05-09,9502,831.1,79695,Low,West,NV,Standard
ST-02495,Dollar Tree #2495,2022-02-16,10937,7510.6,69026,High,West,NY,Standard
ST-02496,Dollar Tree #2496,2020-11-21,12190,10942.1,97755,Medium,Southeast,KY,Plus
ST-02497,Dollar Tree #2497,2003-03-18,9739,11532.1,77173,High,Midwest,KS,Plus
ST-02498,Dollar Tree #2498,2023-07-26,11096,6901.2,65782,Medium,West,WI,Standard
ST-02499,Dollar Tree #2499,2024-12-20,6499,3811.7,51222,Medium,West,OR,Standard
ST-02500,Dollar Tree #2500,2015-02-09,12879,5503.1,28026,Medium,Southwest,GA,Standard
ST-02501,Dollar Tree #2501,2002-12-20,10427,9022.8,59982,High,Midwest,OH,Standard
ST-02502,Dollar Tree #2502,2004-04-27,10560,7854.6,87646,Medium,Southeast,WI,Standard
ST-02503,Dollar Tree #2503,2007-10-26,6845,1981.2,24775,High,Mid-Atlantic,SC,Plus
ST-02504,Dollar Tree #2504,2000-07-27,7287,11335.7,84262,Low,Southeast,WI,Plus
ST-02505,Dollar Tree #2505,2001-12-19,10563,11104.7,31991,Low,Northeast,CA,Standard
ST-02506,Dollar Tree #2506,2000-03-08,7439,10689.8,12133,Low,Mid-Atlantic,WI,Plus
ST-02507,Dollar Tree #2507,2014-07-13,6938,734.7,13906,Medium,Mid-Atlantic,CO,Combo
ST-02508,Dollar Tree #2508,2017-11-16,11856,4757.6,11468,Medium,Northeast,AR,Standard
ST-02509,Dollar Tree #2509,2006-06-13,12527,1296.7,18088,High,Southeast,NV,Plus
ST-02510,Dollar Tree #2510,2009-06-21,7998,7765.6,21147,Medium,West,IA,Standard
ST-02511,Dollar Tree #2511,2015-05-14,12414,9062.7,82133,High,Southeast,IL,Standard
ST-02512,Dollar Tree #2512,2009-07-28,10822,3933.4,98641,Low,Northeast,TX,Standard
ST-02513,Dollar Tree #2513,2023-01-15,12842,9068.8,33904,Low,Midwest,AR,Standard
ST-02514,Dollar Tree #2514,2010-12-19,9106,5362.9,19769,Medium,Northeast,NV,Combo
ST-02515,Dollar Tree #2515,2001-07-14,13966,10783.3,61109,Medium,Midwest,FL,Standard
ST-02516,Dollar Tree #2516,2000-11-13,13505,4577.4,21343,High,Northeast,OR,Standard
ST-02517,Dollar Tree #2517,2009-01-26,9661,6591.5,23182,Medium,West,AR,Plus
ST-02518,Dollar Tree #2518,2008-10-16,6343,6369.0,11971,Medium,West,IA,Standard
ST-02519,Dollar Tree #2519,2013-07-18,7657,3671.6,28458,Medium,West,CT,Plus
ST-02520,Dollar Tree #2520,2018-10-13,7305,4783.3,70176,Low,West,GA,Plus
ST-02521,Dollar Tree #2521,2013-09-18,10260,10792.9,84154,Low,Southwest,WI,Combo
ST-02522,Dollar Tree #2522,2021-11-16,12402,7449.5,57721,Low,Midwest,MS,Plus
ST-02523,Dollar Tree #2523,2013-03-12,9715,10157.9,84625,Medium,Southwest,TX,Combo
ST-02524,Dollar Tree #2524,2019-04-05,6182,11330.6,27393,Medium,Mid-Atlantic,IA,Standard
ST-02525,Dollar Tree #2525,2014-11-17,10729,6797.0,34480,Medium,Northeast,MI,Standard
ST-02526,Dollar Tree #2526,2017-01-25,13730,11768.7,84925,Medium,Southeast,FL,Plus
ST-02527,Dollar Tree #2527,2011-06-17,8575,11663.9,25437,Medium,Southwest,IN,Standard
ST-02528,Dollar Tree #2528,2022-02-22,12127,1828.0,48901,Medium,West,OH,Standard
ST-02529,Dollar Tree #2529,2003-09-22,12530,10050.5,82276,Low,Midwest,FL,Plus
ST-02530,Dollar Tree #2530,2022-10-13,13700,1825.7,44900,Low,Southeast,PA,Plus
ST-02531,Dollar Tree #2531,2015-06-17,10813,1078.5,16998,High,Midwest,CT,Combo
ST-02532,Dollar Tree #2532,2011-05-05,6862,9915.0,55431,High,Midwest,NJ,Plus
ST-02533,Dollar Tree #2533,2001-06-14,12385,6168.4,10378,Medium,Southeast,PA,Standard
ST-02534,Dollar Tree #2534,2015-01-23,10706,413.1,16524,Low,Mid-Atlantic,AZ,Standard
ST-02535,Dollar Tree #2535,2022-06-14,8253,11417.5,70208,Low,Southeast,AR,Standard
ST-02536,Dollar Tree #2536,2008-08-06,10121,2122.9,83399,Medium,Midwest,NV,Combo
ST-02537,Dollar Tree #2537,2008-01-02,6728,5928.6,95452,Medium,Southeast,OH,Combo
ST-02538,Dollar Tree #2538,2008-12-15,7969,1263.1,65008,Low,Southwest,NM,Plus
ST-02539,Dollar Tree #2539,2024-06-01,9944,977.8,56062,Medium,Mid-Atlantic,OR,Standard
ST-02540,Dollar Tree #2540,2002-02-19,9045,11701.7,90008,Low,Southwest,NV,Standard
ST-02541,Dollar Tree #2541,2021-02-11,7523,5243.4,15717,High,Midwest,GA,Plus
ST-02542,Dollar Tree #2542,2001-10-05,7635,717.4,70604,Low,Southwest,AL,Standard
ST-02543,Dollar Tree #2543,2021-01-01,13839,5909.6,95674,Low,West,AL,Standard
ST-02544,Dollar Tree #2544,2017-12-11,11727,3657.8,94654,Low,West,WI,Plus
ST-02545,Dollar Tree #2545,2013-10-18,10694,2717.4,64018,Medium,Southeast,CO,Standard
ST-02546,Dollar Tree #2546,2008-08-25,6946,5078.4,21546,Medium,Mid-Atlantic,WI,Standard
ST-02547,Dollar Tree #2547,2015-04-26,8546,9769.1,20832,Low,Mid-Atlantic,IA,Standard
ST-02548,Dollar Tree #2548,2001-05-11,6371,2014.0,83594,High,West,AZ,Standard
ST-02549,Dollar Tree #2549,2021-03-03,9836,10730.3,37962,High,Midwest,IN,Standard
ST-02550,Dollar Tree #2550,2016-04-11,13138,11037.1,65138,Medium,Northeast,AZ,Standard
ST-02551,Dollar Tree #2551,2017-07-02,12105,5265.3,35396,Medium,West,GA,Combo
ST-02552,Dollar Tree #2552,2008-05-18,10123,2503.7,49798,Low,Midwest,MS,Standard
ST-02553,Dollar Tree #2553,2012-11-28,8440,4989.5,28074,Medium,Northeast,VA,Standard
ST-02554,Dollar Tree #2554,2001-08-27,9639,11138.7,16569,Medium,Midwest,IN,Plus
ST-02555,Dollar Tree #2555,2010-06-03,8983,11538.9,30900,Low,West,OH,Combo
ST-02556,Dollar Tree #2556,2000-10-02,10430,11255.6,52539,Low,Northeast,MO,Combo
ST-02557,Dollar Tree #2557,2022-05-24,6225,8059.8,88654,Low,Southeast,NY,Standard
ST-02558,Dollar Tree #2558,2003-08-25,10157,11308.6,22419,Medium,Mid-Atlantic,TX,Standard
ST-02559,Dollar Tree #2559,2010-05-23,13720,5453.2,60995,Low,Mid-Atlantic,OR,Standard
ST-02560,Dollar Tree #2560,2005-11-01,9326,8661.6,58621,Low,Midwest,AR,Standard
ST-02561,Dollar Tree #2561,2022-02-22,7451,11978.9,20838,High,Southeast,OH,Plus
ST-02562,Dollar Tree #2562,2010-10-12,13142,11551.4,11386,Low,Southwest,IA,Combo
ST-02563,Dollar Tree #2563,2001-02-11,6909,4179.7,33998,Medium,Mid-Atlantic,OK,Combo
ST-02564,Dollar Tree #2564,2018-05-15,11191,10709.0,54536,Low,Southwest,MI,Standard
ST-02565,Dollar Tree #2565,2015-02-25,9628,8509.4,26926,Medium,West,SC,Standard
ST-02566,Dollar Tree #2566,2011-12-24,10832,8154.0,94399,Low,Southeast,OK,Standard
ST-02567,Dollar Tree #2567,2001-01-13,8358,11497.2,91532,Low,Midwest,IA,Combo
ST-02568,Dollar Tree #2568,2000-04-23,13350,7031.9,10393,Medium,Midwest,PA,Standard
ST-02569,Dollar Tree #2569,2006-07-02,10149,7416.6,47252,Low,Northeast,SC,Standard
ST-02570,Dollar Tree #2570,2020-10-04,13826,2812.3,95713,Medium,West,CO,Standard
ST-02571,Dollar Tree #2571,2017-06-12,12225,9050.5,58994,High,West,VA,Standard
ST-02572,Dollar Tree #2572,2001-06-13,6578,592.4,63419,Medium,West,AL,Standard
ST-02573,Dollar Tree #2573,2020-01-13,10679,5256.0,81761,Low,Northeast,SC,Plus
ST-02574,Dollar Tree #2574,2022-08-16,8152,720.2,41671,Medium,West,NC,Combo
ST-02575,Dollar Tree #2575,2021-03-23,13288,11485.7,96797,Low,West,KS,Standard
ST-02576,Dollar Tree #2576,2009-10-23,13890,11841.3,39494,Low,Northeast,AZ,Plus
ST-02577,Dollar Tree #2577,2014-07-25,12947,10188.8,53800,Medium,Northeast,IL,Standard
ST-02578,Dollar Tree #2578,2020-06-27,6090,1060.0,37854,Medium,Midwest,NC,Standard
ST-02579,Dollar Tree #2579,2012-03-10,6866,5620.7,43393,Low,West,CA,Combo
ST-02580,Dollar Tree #2580,2005-11-19,11754,9393.4,38683,Low,Midwest,VA,Standard
ST-02581,Dollar Tree #2581,2002-01-24,12450,577.0,15221,High,Southwest,AR,Combo
ST-02582,Dollar Tree #2582,2001-06-08,6046,7719.0,80911,Medium,Southwest,WI,Standard
ST-02583,Dollar Tree #2583,2007-01-05,13261,10853.7,21584,Medium,Southwest,IN,Standard
ST-02584,Dollar Tree #2584,2004-10-01,8306,10777.3,53845,Medium,Midwest,IA,Plus
ST-02585,Dollar Tree #2585,2017-09-15,8648,10315.1,34388,Low,Southeast,AL,Combo
ST-02586,Dollar Tree #2586,2018-07-10,7372,4863.8,40270,Low,Southwest,OK,Standard
ST-02587,Dollar Tree #2587,2000-12-05,9748,4566.5,78244,Low,Northeast,NC,Plus
ST-02588,Dollar Tree #2588,2014-01-23,10881,1687.8,68316,Low,Northeast,MS,Standard
ST-02589,Dollar Tree #2589,2005-04-23,12159,6698.6,33715,Low,Southwest,OR,Standard
ST-02590,Dollar Tree #2590,2003-11-26,10980,8761.6,32402,Low,Midwest,NM,Plus
ST-02591,Dollar Tree #2591,2003-09-19,13453,5968.2,10560,High,Midwest,AL,Standard
ST-02592,Dollar Tree #2592,2013-02-25,6918,6137.0,37713,Medium,Midwest,VA,Plus
ST-02593,Dollar Tree #2593,2017-02-24,10821,10592.5,84576,High,Southwest,OR,Plus
ST-02594,Dollar Tree #2594,2005-12-23,6771,4704.3,77733,Low,Mid-Atlantic,CA,Standard
ST-02595,Dollar Tree #2595,2007-08-18,12271,9737.9,89150,Low,Northeast,SC,Plus
ST-02596,Dollar Tree #2596,2019-03-17,13443,7066.2,32593,Medium,Midwest,VA,Standard
ST-02597,Dollar Tree #2597,2001-11-04,10209,1829.6,72491,Low,Northeast,CA,Standard
ST-02598,Dollar Tree #2598,2017-04-20,8412,6532.5,91955,Low,Southeast,OK,Standard
ST-02599,Dollar Tree #2599,2001-05-03,8272,3489.2,46537,High,Southeast,CT,Standard
