date,station_id,city,product_family,shell_price_inr_per_liter,comp_min_price_inr_per_liter_within_3km,price_gap_inr_per_liter,liters_sold,revenue_inr,gross_margin_inr,downtime_minutes,stockout_flag,promo_active,competitors_within_3km,weather_heat_index,rainfall_mm,holiday_flag,footfall_estimate,cstore_transactions,cstore_revenue_inr,loyalty_signups,ev_charger_sessions
04-09-2025,BLR-002,Bangalore,CNG,95,94.75,0.25,6377,605815,49249.06,37,0,1,3,32,12.38283388,0,706,183,9644.1,12,7
03-09-2025,BLR-002,Bangalore,Petrol,95.41,93.96,1.45,9757,930915.37,102478.81,82,1,1,4,38,25.18382729,1,917,162,21688.19,27,8
03-09-2025,BLR-002,Bangalore,Diesel,99.22,97.91,1.31,9493,941895.46,61497.32,60,0,1,2,30,14.06303896,0,402,408,38590.95,18,13
03-09-2025,BLR-002,Bangalore,CNG,103.98,103.88,0.1,5987,622528.26,68265.5,104,0,1,5,44,18.78528515,0,261,468,43427.38,16,2
02-09-2025,BLR-002,Bangalore,Petrol,99.02,97.84,1.18,6492,642837.84,55606.24,68,0,1,5,30,22.12697247,0,523,134,23368.66,28,0
02-09-2025,BLR-002,Bangalore,Diesel,95.38,94.34,1.04,6447,614914.86,44388.4,75,0,0,4,39,4.94474026,0,732,406,47415.49,29,12
02-09-2025,BLR-002,Bangalore,CNG,104.59,103.58,1.01,5771,603588.89,46425.52,172,1,1,5,31,14.18691398,1,783,186,20654.52,26,8
01-09-2025,BLR-002,Bangalore,Petrol,95.04,94.98,0.06,13921,1323051.84,150188.36,123,0,1,2,30,18.67559087,0,631,336,40704.14,21,12
01-09-2025,BLR-002,Bangalore,Diesel,103.06,101.78,1.28,9976,1028126.56,67172.46,42,0,1,4,34,13.15615466,0,817,462,26176.07,13,8
01-09-2025,BLR-002,Bangalore,CNG,107.25,106.82,0.43,5855,627948.75,54764.64,58,0,1,2,40,1.345607041,0,326,145,10843.19,12,11
30-09-2025,BLR-003,Bangalore,Petrol,105.95,104.63,1.32,11132,1179435.4,80286.68,160,0,1,3,34,0.046953156,0,542,257,22780.76,27,0
30-09-2025,BLR-003,Bangalore,Diesel,104.06,103.03,1.03,9033,939973.98,90773.71,160,0,1,4,44,12.56843371,0,936,431,26733.64,19,8
30-09-2025,BLR-003,Bangalore,CNG,109.13,108.13,1,9200,1003996,95632.13,50,0,0,3,32,27.39860843,0,739,358,56777.35,25,1
29-09-2025,BLR-003,Bangalore,Petrol,102.95,101.71,1.24,11439,1177645.05,126480.12,168,0,1,2,36,17.3159966,0,412,161,21541.21,29,6
29-09-2025,BLR-003,Bangalore,Diesel,107.25,107.15,0.1,6130,657442.5,52657.97,98,0,1,3,39,17.70856629,0,999,550,64635.18,16,14
29-09-2025,BLR-003,Bangalore,CNG,106.39,106.24,0.15,6141,653340.99,64936.22,160,0,1,5,34,19.3722153,0,392,146,10682.67,14,11
28-09-2025,BLR-003,Bangalore,Petrol,100.68,100.67,0.01,6829,687543.72,75148.37,135,0,1,5,35,13.62004864,0,633,424,35731.76,28,10
28-09-2025,BLR-003,Bangalore,Diesel,102.98,102.78,0.2,12833,1321542.34,69684.56,106,0,0,3,35,22.68640842,0,741,525,97131.55,9,9
28-09-2025,BLR-003,Bangalore,CNG,100.62,99.91,0.71,11789,1186209.18,109375.61,112,0,1,3,33,0.928129342,1,477,167,32901.73,13,0
27-09-2025,BLR-003,Bangalore,Petrol,102.98,102.73,0.25,9916,1021149.68,110647.18,178,0,1,2,32,5.315127758,0,582,591,50386.05,15,6
27-09-2025,BLR-003,Bangalore,Diesel,103.17,102.92,0.25,14495,1495449.15,179423.94,140,0,1,4,42,29.81545167,0,303,313,42382.27,23,4
27-09-2025,BLR-003,Bangalore,CNG,105.96,105.74,0.22,13848,1467334.08,146384.08,117,0,1,2,31,21.66429706,0,339,345,24011.26,15,6
26-09-2025,BLR-003,Bangalore,Petrol,96.87,95.68,1.19,6960,674215.2,75105.11,11,1,1,3,41,14.50222308,0,894,349,43175.74,15,0
26-09-2025,BLR-003,Bangalore,Diesel,103.44,102.78,0.66,6946,718494.24,61639.11,178,0,1,5,32,18.06350956,0,564,262,20978.65,13,7
26-09-2025,BLR-003,Bangalore,CNG,107.81,107.15,0.66,8935,963282.35,64373.05,62,0,1,2,44,18.79777533,0,919,213,25885.15,26,10
25-09-2025,BLR-003,Bangalore,Petrol,108.08,107.29,0.79,5276,570230.08,42830.03,168,0,1,2,43,0.265898553,1,463,381,66397.02,11,13
25-09-2025,BLR-003,Bangalore,Diesel,95.21,94.1,1.11,5024,478335.04,45108.64,142,0,1,2,41,19.75621547,0,875,134,19033.44,12,6
25-09-2025,BLR-003,Bangalore,CNG,102.31,102.19,0.12,12427,1271406.37,99802.16,101,0,1,3,41,17.31121993,0,244,160,10422.59,10,1
24-09-2025,BLR-003,Bangalore,Petrol,96.15,95.4,0.75,12913,1241584.95,83131.79,101,0,0,2,37,8.858714821,0,494,550,93787.33,18,7
24-09-2025,BLR-003,Bangalore,Diesel,101.08,99.72,1.36,7780,786402.4,71427.38,38,0,1,2,42,18.10479288,0,512,380,26006.48,21,6
24-09-2025,BLR-003,Bangalore,CNG,102.55,101.88,0.67,12651,1297360.05,121607.88,51,0,1,3,41,7.039603253,0,221,129,16515.29,17,10
23-09-2025,BLR-003,Bangalore,Petrol,106.63,106.22,0.41,11046,1177834.98,82329.71,81,0,1,2,41,12.07339912,0,440,448,25548.45,26,5
23-09-2025,BLR-003,Bangalore,Diesel,108.44,107.57,0.87,11056,1198912.64,88510.87,171,0,1,4,38,10.80701756,0,873,527,71551.51,22,14
23-09-2025,BLR-003,Bangalore,CNG,109.14,108.51,0.63,13389,1461275.46,111659.37,178,0,1,3,42,11.62946416,0,831,538,27252.12,27,4
22-09-2025,BLR-003,Bangalore,Petrol,105.7,104.7,1,14120,1492484,103713.85,10,1,1,3,38,3.160947668,0,851,392,22433.34,9,5
22-09-2025,BLR-003,Bangalore,Diesel,109.35,108.6,0.75,10672,1166983.2,97230.4,145,0,1,2,41,25.76870056,0,940,496,55735.33,6,8
22-09-2025,BLR-003,Bangalore,CNG,104.86,104.15,0.71,7005,734544.3,47820.19,108,0,0,2,37,27.92421892,0,202,127,24915.97,16,4
21-09-2025,BLR-003,Bangalore,Petrol,105.23,104.53,0.7,10184,1071662.32,120363.81,12,0,0,3,34,8.027780302,0,757,112,11968.78,28,1
21-09-2025,BLR-003,Bangalore,Diesel,95.29,95.1,0.19,5674,540675.46,45687.36,110,0,1,5,37,21.74569498,0,577,287,31468.73,5,3
21-09-2025,BLR-003,Bangalore,CNG,101.82,101.42,0.4,7745,788595.9,86744.81,169,0,1,3,34,7.967484989,0,700,252,41824.76,11,3
20-09-2025,BLR-003,Bangalore,Petrol,104.63,103.77,0.86,5719,598378.97,42476.55,134,0,1,5,40,24.89289361,0,703,555,44990.65,8,7
20-09-2025,BLR-003,Bangalore,Diesel,95.99,95.65,0.34,10345,993016.55,83299.59,78,0,1,5,39,29.70626681,0,807,567,74658.22,19,11
20-09-2025,BLR-003,Bangalore,CNG,106.65,106.34,0.31,12659,1350082.35,126072.61,25,0,1,4,40,29.44959972,0,267,594,44301.8,15,10
19-09-2025,BLR-003,Bangalore,Petrol,107.15,105.73,1.42,5215,558787.25,56297.08,56,0,1,3,39,4.419091328,0,560,558,31629.99,5,1
19-09-2025,BLR-003,Bangalore,Diesel,99.53,98.39,1.14,7783,774641.99,65877.3,20,1,1,3,35,22.82563034,0,501,496,58919.69,7,13
19-09-2025,BLR-003,Bangalore,CNG,107.96,107.24,0.72,5492,592916.32,31720.15,160,0,1,3,40,11.75574889,0,880,371,53973.38,20,7
18-09-2025,BLR-003,Bangalore,Petrol,105.68,104.21,1.47,12160,1285068.8,83964.11,100,0,1,4,35,18.67029794,1,459,207,34960.08,6,0
18-09-2025,BLR-003,Bangalore,Diesel,109.4,108.62,0.78,11593,1268274.2,149267.87,7,0,1,5,33,7.420209475,0,238,180,13392.89,28,1
18-09-2025,BLR-003,Bangalore,CNG,106.57,105.82,0.75,7468,795864.76,40296.78,100,0,1,4,40,1.381702026,0,521,154,24536.7,26,4
17-09-2025,BLR-003,Bangalore,Petrol,98.69,98.09,0.6,8947,882979.43,85093.06,9,1,0,4,40,28.64540979,0,800,192,23468.62,7,3
17-09-2025,BLR-003,Bangalore,Diesel,96.36,96.31,0.05,12778,1231288.08,143525.1,90,0,1,2,33,11.58969519,0,281,423,74909.39,5,9
17-09-2025,BLR-003,Bangalore,CNG,108.16,106.7,1.46,8786,950293.76,97523,132,0,0,3,37,8.474362319,1,908,355,40999.71,23,4
16-09-2025,BLR-003,Bangalore,Petrol,102.75,101.61,1.14,6132,630063,47074.23,46,1,1,2,34,22.89325091,0,283,498,65574.58,17,12
16-09-2025,BLR-003,Bangalore,Diesel,98.83,98.39,0.44,5614,554831.62,29015.85,67,0,1,2,32,2.851591366,0,388,263,40513.23,28,7
16-09-2025,BLR-003,Bangalore,CNG,104.82,104.59,0.23,13120,1375238.4,113361.67,115,0,0,3,34,22.96640252,0,960,287,36844.06,9,8
15-09-2025,BLR-003,Bangalore,Petrol,109.6,109.26,0.34,8156,893897.6,63713.42,2,0,0,5,41,9.30253615,0,619,338,37988.36,17,6
15-09-2025,BLR-003,Bangalore,Diesel,104.14,102.8,1.34,11680,1216355.2,82343.54,178,0,1,4,44,24.20080559,1,703,121,13186.49,25,7
15-09-2025,BLR-003,Bangalore,CNG,104.92,104.8,0.12,8273,868003.16,44656.15,161,0,1,4,39,14.45602438,0,759,535,77480.8,25,4
14-09-2025,BLR-003,Bangalore,Petrol,96.54,95.77,0.77,14944,1442693.76,89513.73,80,1,1,5,44,21.42979907,0,200,594,91588.45,11,12
14-09-2025,BLR-003,Bangalore,Diesel,107.93,107.52,0.41,5680,613042.4,39030.47,140,0,1,2,32,3.566231735,0,374,208,39949.23,5,0
14-09-2025,BLR-003,Bangalore,CNG,100.71,100.47,0.24,6567,661362.57,50995.43,145,0,1,4,37,23.92642082,0,873,288,18612.62,28,10
13-09-2025,BLR-003,Bangalore,Petrol,102.52,101.46,1.06,5992,614299.84,72298.47,82,0,1,5,35,3.554770763,1,682,246,26932.83,15,9
13-09-2025,BLR-003,Bangalore,Diesel,107.13,106.11,1.02,14729,1577917.77,175147.27,114,0,0,3,37,28.05891296,0,794,278,14406.94,20,7
13-09-2025,BLR-003,Bangalore,CNG,95.78,94.96,0.82,8197,785108.66,60726.39,132,0,1,2,34,21.98097152,0,317,475,79592.89,22,8
12-09-2025,BLR-003,Bangalore,Petrol,105.28,104.78,0.5,14665,1543931.2,99395.36,166,1,1,3,36,18.96846461,0,602,227,36919.5,28,3
12-09-2025,BLR-003,Bangalore,Diesel,99.17,98.76,0.41,7761,769658.37,87765.05,135,0,1,2,31,29.12029636,0,517,268,43062.98,24,8
12-09-2025,BLR-003,Bangalore,CNG,98.07,97.29,0.78,12162,1192727.34,110188.67,97,0,1,5,37,19.7026819,1,638,394,29871.74,19,5
11-09-2025,BLR-003,Bangalore,Petrol,96.03,95.38,0.65,7195,690935.85,63519.89,83,0,1,2,31,21.11376933,0,482,365,42925.08,20,5
11-09-2025,BLR-003,Bangalore,Diesel,99.69,99.28,0.41,7555,753157.95,37764.32,64,0,1,2,44,6.392550261,0,447,377,54205.33,29,12
11-09-2025,BLR-003,Bangalore,CNG,101.12,101.1,0.02,14283,1444296.96,166872.19,136,0,1,5,38,25.1940482,0,999,361,70954.93,21,9
10-09-2025,BLR-003,Bangalore,Petrol,95.12,94.47,0.65,8490,807568.8,90693.2,84,1,1,4,33,13.03209957,0,447,447,63471.21,29,8
10-09-2025,BLR-003,Bangalore,Diesel,98.63,97.56,1.07,13560,1337422.8,143486.57,110,0,0,4,30,6.43219449,0,495,302,35890.01,7,13
10-09-2025,BLR-003,Bangalore,CNG,104.1,103.09,1.01,6629,690078.9,80466.2,137,0,1,5,40,8.499142873,0,586,557,70762.2,27,7
09-09-2025,BLR-003,Bangalore,Petrol,109.81,109.37,0.44,13685,1502749.85,114175.79,72,0,1,4,30,25.95580042,0,748,236,13039.28,25,1
09-09-2025,BLR-003,Bangalore,Diesel,104.45,104.08,0.37,10307,1076566.15,116651.35,167,0,1,2,44,1.920190398,0,861,238,33278.78,17,3
09-09-2025,BLR-003,Bangalore,CNG,103.85,103.24,0.61,9970,1035384.5,87362.33,67,0,1,4,43,0.344774199,0,813,137,9149.15,9,0
08-09-2025,BLR-003,Bangalore,Petrol,97.78,96.78,1,7668,749777.04,80866.58,82,0,1,5,41,7.498708392,0,734,252,26090.29,24,7
08-09-2025,BLR-003,Bangalore,Diesel,106.84,106.38,0.46,7591,811022.44,86497.74,132,0,1,3,39,28.23362438,0,412,416,45306.4,23,12
08-09-2025,BLR-003,Bangalore,CNG,102.55,102.26,0.29,5086,521569.3,56670.37,157,0,1,2,44,20.20936252,0,757,471,39771.11,27,12
07-09-2025,BLR-003,Bangalore,Petrol,97.48,97.48,0,9545,930446.6,81164.94,107,0,0,2,43,0.573868993,0,698,561,38273.84,19,11
07-09-2025,BLR-003,Bangalore,Diesel,103.73,103.55,0.18,12178,1263223.94,84856.64,46,0,1,4,43,28.79588408,0,708,236,26518.44,5,2
07-09-2025,BLR-003,Bangalore,CNG,105.18,104.56,0.62,10097,1062002.46,65863.88,177,0,1,2,31,0.664244264,0,759,532,66157.16,11,7
06-09-2025,BLR-003,Bangalore,Petrol,105.38,105.07,0.31,14540,1532225.2,158640.57,6,0,1,2,30,18.34009807,0,450,352,39148.69,25,10
06-09-2025,BLR-003,Bangalore,Diesel,105.33,104.95,0.38,8893,936699.69,94270.45,119,0,1,3,38,14.5528398,0,944,298,35072.85,23,2
06-09-2025,BLR-003,Bangalore,CNG,107.82,106.5,1.32,9994,1077553.08,54885.96,173,0,1,4,31,2.009208361,0,915,338,44367.28,8,14
05-09-2025,BLR-003,Bangalore,Petrol,96,95.03,0.97,9780,938880,76550.17,76,0,1,5,42,16.77177855,0,202,281,44787.24,12,10
05-09-2025,BLR-003,Bangalore,Diesel,105.6,105.04,0.56,12739,1345238.4,135319.74,121,0,1,3,40,24.94103119,0,547,258,44033.94,28,14
05-09-2025,BLR-003,Bangalore,CNG,95.73,94.86,0.87,5249,502486.77,44400.87,111,0,1,3,33,4.209735546,0,903,143,23071.33,11,11
04-09-2025,BLR-003,Bangalore,Petrol,97.92,96.58,1.34,7972,780618.24,47701.65,143,0,1,5,39,26.67383772,0,669,161,11828.91,14,12
04-09-2025,BLR-003,Bangalore,Diesel,105.75,105.34,0.41,5615,593786.25,42733.54,39,0,1,3,41,21.73033219,0,535,180,24786.04,22,11
04-09-2025,BLR-003,Bangalore,CNG,101.66,100.98,0.68,12485,1269225.1,134203.93,127,0,1,4,35,22.44698494,0,884,579,45531.97,18,12
03-09-2025,BLR-003,Bangalore,Petrol,104.82,103.58,1.24,8046,843381.72,88028.25,131,0,1,5,33,23.20987695,0,360,127,10488.25,9,14
03-09-2025,BLR-003,Bangalore,Diesel,98.96,98.34,0.62,13799,1365549.04,91543.36,4,0,1,5,35,12.86954796,0,703,331,53103.76,11,7
03-09-2025,BLR-003,Bangalore,CNG,105,104.86,0.14,7378,774690,82806.58,124,0,0,5,41,9.799177483,0,679,160,28592.56,17,10
02-09-2025,BLR-003,Bangalore,Petrol,98.62,98.56,0.06,11396,1123873.52,81219.32,34,0,1,4,35,16.98542074,0,503,390,20420.96,18,7
02-09-2025,BLR-003,Bangalore,Diesel,104.36,103.22,1.14,11047,1152864.92,68347.74,98,1,1,2,39,11.71780823,0,740,482,77096.16,6,9
02-09-2025,BLR-003,Bangalore,CNG,97.08,96.21,0.87,7258,704606.64,78062.49,138,1,1,2,44,6.349076957,1,979,149,21966.52,21,9
01-09-2025,BLR-003,Bangalore,Petrol,105.73,104.84,0.89,9383,992064.59,81184.12,145,0,1,5,36,27.75141526,0,542,524,76838.58,29,8
01-09-2025,BLR-003,Bangalore,Diesel,96.05,95.22,0.83,11982,1150871.1,105823.92,142,0,0,3,44,13.58733211,0,633,503,76863.08,5,6
01-09-2025,BLR-003,Bangalore,CNG,97.57,96.89,0.68,6319,616544.83,65475.07,165,0,1,3,42,4.610731285,0,941,421,79230.57,15,7
30-09-2025,BLR-004,Bangalore,Petrol,96.42,95.53,0.89,12175,1173913.5,64162.51,157,1,1,4,43,19.7713623,0,244,542,99139.4,20,10
30-09-2025,BLR-004,Bangalore,Diesel,106.06,105.63,0.43,10630,1127417.8,66253.2,178,0,1,4,44,29.20147857,0,806,472,28017.5,24,11
30-09-2025,BLR-004,Bangalore,CNG,96.01,94.55,1.46,8856,850264.56,93255.59,93,0,1,3,31,12.48654177,0,962,375,21856.27,28,9
29-09-2025,BLR-004,Bangalore,Petrol,96.12,95.46,0.66,8155,783858.6,92585.75,125,0,0,5,37,4.667143106,0,391,491,40731.41,28,11
29-09-2025,BLR-004,Bangalore,Diesel,107.4,106.85,0.55,12587,1351843.8,131371.63,35,0,1,4,31,10.2793544,0,575,570,36928.84,27,10
29-09-2025,BLR-004,Bangalore,CNG,103.45,102.24,1.21,6289,650597.05,55551.63,151,0,1,3,36,2.468169728,0,689,412,64798.52,25,7
28-09-2025,BLR-004,Bangalore,Petrol,100.46,100.17,0.29,10208,1025495.68,92499.84,114,1,1,3,44,1.348843248,0,724,436,71841.49,12,3
28-09-2025,BLR-004,Bangalore,Diesel,95.24,94.46,0.78,5844,556582.56,56724.06,75,0,1,4,38,25.79384024,0,638,394,46530.8,29,13
28-09-2025,BLR-004,Bangalore,CNG,108.55,107.22,1.33,7032,763323.6,47543.16,76,0,1,4,35,6.894801774,0,992,432,64476.04,10,14
27-09-2025,BLR-004,Bangalore,Petrol,103.56,103.28,0.28,14949,1548118.44,169980.7,130,0,1,3,42,17.29842021,0,384,105,11149.13,7,9
27-09-2025,BLR-004,Bangalore,Diesel,100.51,100.38,0.13,14018,1408949.18,153798.72,68,0,1,2,44,6.546226037,0,686,482,43132.78,17,12
27-09-2025,BLR-004,Bangalore,CNG,108.06,106.87,1.19,13467,1455244.02,111118.24,80,0,1,4,42,2.813295788,0,930,208,39873.57,12,7
26-09-2025,BLR-004,Bangalore,Petrol,108.87,107.69,1.18,9876,1075200.12,88988.76,155,0,0,3,35,12.89955642,0,212,195,20742.3,18,13
26-09-2025,BLR-004,Bangalore,Diesel,102.14,101.13,1.01,6647,678924.58,50124.19,167,0,1,5,39,23.20658226,0,583,279,25604,29,3
26-09-2025,BLR-004,Bangalore,CNG,108.93,107.44,1.49,14259,1553232.87,80376.72,97,0,1,5,30,23.20143143,0,271,254,19310.2,5,10
25-09-2025,BLR-004,Bangalore,Petrol,107.02,106.43,0.59,12850,1375207,131478.17,159,0,1,5,36,27.82065542,0,813,520,84455.23,23,5
25-09-2025,BLR-004,Bangalore,Diesel,96.31,95.89,0.42,11999,1155623.69,60216.4,114,0,0,4,41,17.91877261,0,383,585,55193.69,10,6
25-09-2025,BLR-004,Bangalore,CNG,103.99,103.23,0.76,11320,1177166.8,82063.97,57,0,1,2,38,10.40657929,0,282,285,26140.02,18,7
24-09-2025,BLR-004,Bangalore,Petrol,99.7,98.43,1.27,6961,694011.7,51382.59,39,0,1,5,31,27.85891686,0,336,466,34679.09,16,14
24-09-2025,BLR-004,Bangalore,Diesel,97.26,95.81,1.45,13728,1335185.28,152112.7,66,0,1,3,38,22.53531411,0,209,310,57552.73,9,2
24-09-2025,BLR-004,Bangalore,CNG,106.36,106.28,0.08,5270,560517.2,46168.33,104,0,1,3,36,26.53760665,0,670,231,22425.88,27,0
23-09-2025,BLR-004,Bangalore,Petrol,101.6,100.51,1.09,8970,911352,67392.23,83,0,0,3,42,15.94364743,0,342,349,24626.63,19,13
23-09-2025,BLR-004,Bangalore,Diesel,104.48,103.6,0.88,7672,801570.56,42617.46,107,0,1,3,34,24.62943052,0,862,291,53764.57,22,9
23-09-2025,BLR-004,Bangalore,CNG,99.9,99.88,0.02,11646,1163435.4,78852.58,4,0,0,2,37,2.765038754,0,396,172,31709.01,6,0
22-09-2025,BLR-004,Bangalore,Petrol,105.5,104.57,0.93,10898,1149739,100326.72,75,0,1,5,44,16.83767034,0,931,477,80629.98,11,14
22-09-2025,BLR-004,Bangalore,Diesel,106.73,106.37,0.36,11686,1247246.78,66969.13,75,0,1,2,44,17.23310268,0,689,281,51889.89,19,0
22-09-2025,BLR-004,Bangalore,CNG,96.15,94.81,1.34,11845,1138896.75,121178.63,16,0,0,3,30,10.7500397,0,362,465,35991.4,12,12
21-09-2025,BLR-004,Bangalore,Petrol,103.65,102.51,1.14,5268,546028.2,44850.04,162,0,1,3,30,12.62283605,0,204,573,63695.95,10,10
21-09-2025,BLR-004,Bangalore,Diesel,104.85,103.39,1.46,11928,1250650.8,143783.73,12,0,1,4,32,23.20716305,0,618,436,64194.63,24,3
21-09-2025,BLR-004,Bangalore,CNG,105.22,103.81,1.41,6895,725491.9,52507.94,124,0,1,2,32,10.6469305,0,327,497,45582.32,19,14
20-09-2025,BLR-004,Bangalore,Petrol,99.32,98.49,0.83,9827,976017.64,110785.25,131,0,0,2,31,16.7112154,0,991,370,59097.49,13,6
20-09-2025,BLR-004,Bangalore,Diesel,98.31,96.98,1.33,8575,843008.25,69567.5,102,0,1,4,43,22.57193647,0,396,472,53934.82,6,10
20-09-2025,BLR-004,Bangalore,CNG,108.4,107.41,0.99,13069,1416679.6,164366.34,107,0,1,5,39,25.32636976,0,807,556,53526.25,24,5
19-09-2025,BLR-004,Bangalore,Petrol,99.88,99.82,0.06,8177,816718.76,41200.63,144,0,1,2,38,6.32658683,0,703,553,64195.57,5,3
19-09-2025,BLR-004,Bangalore,Diesel,100.73,99.8,0.93,5972,601559.56,71780.05,2,1,0,3,30,12.92951706,0,990,301,43167.32,19,4
19-09-2025,BLR-004,Bangalore,CNG,99.61,98.79,0.82,7971,793991.31,46952.75,111,0,1,3,38,20.71217166,0,838,524,30317.96,7,3
18-09-2025,BLR-004,Bangalore,Petrol,100.03,99.91,0.12,10578,1058117.34,54661.86,148,1,1,2,43,26.05228572,0,253,430,48590.26,23,1
18-09-2025,BLR-004,Bangalore,Diesel,107.87,106.77,1.1,11799,1272758.13,64644.88,107,0,1,3,41,10.92338325,0,957,229,13575.77,19,14
18-09-2025,BLR-004,Bangalore,CNG,106.27,106.07,0.2,9670,1027630.9,55019.48,11,0,0,4,42,9.526637396,0,719,424,26918.67,8,11
17-09-2025,BLR-004,Bangalore,Petrol,95.76,94.82,0.94,14117,1351843.92,94064.3,13,0,0,5,42,13.26321104,0,427,530,68630.28,23,12
17-09-2025,BLR-004,Bangalore,Diesel,103.58,102.37,1.21,12478,1292471.24,78547.35,147,0,1,3,35,3.766967359,0,229,144,14490.7,6,12
17-09-2025,BLR-004,Bangalore,CNG,98.7,97.24,1.46,7581,748244.7,55079.61,110,0,1,4,35,7.215947555,0,640,247,37288.06,8,1
16-09-2025,BLR-004,Bangalore,Petrol,100.95,100.72,0.23,11781,1189291.95,104016.26,21,0,1,3,42,29.77745386,0,334,167,32830.86,7,8
16-09-2025,BLR-004,Bangalore,Diesel,102.61,101.65,0.96,14822,1520885.42,125834.54,65,0,1,3,41,19.96095625,0,215,401,21465.48,15,7
16-09-2025,BLR-004,Bangalore,CNG,107.35,106.52,0.83,8398,901525.3,46098.62,49,0,1,4,41,5.850269413,0,380,205,34587.5,14,7
15-09-2025,BLR-004,Bangalore,Petrol,102.67,102.58,0.09,9042,928342.14,110046.24,170,1,0,4,39,26.68729855,0,855,485,66107.38,24,5
15-09-2025,BLR-004,Bangalore,Diesel,97.15,97.12,0.03,9873,959161.95,94443.69,39,0,1,3,39,7.53240311,0,436,121,8264.43,22,10
15-09-2025,BLR-004,Bangalore,CNG,96.7,95.2,1.5,10593,1024343.1,93819.51,11,0,1,2,39,2.4479616,0,987,138,19969.47,5,2
14-09-2025,BLR-004,Bangalore,Petrol,103.22,102.96,0.26,6409,661536.98,63816.96,77,0,1,2,41,4.977030731,0,821,433,76196.33,28,13
14-09-2025,BLR-004,Bangalore,Diesel,107,105.71,1.29,11135,1191445,130596.2,172,0,1,5,42,27.00792334,0,363,247,47396.51,7,6
14-09-2025,BLR-004,Bangalore,CNG,95.02,94.61,0.41,10060,955901.2,92080.45,103,0,1,3,35,20.53878583,0,798,241,16654.41,18,14
13-09-2025,BLR-004,Bangalore,Petrol,96.42,95.17,1.25,11638,1122135.96,95300.74,4,0,1,5,40,8.963486132,0,444,386,37985.87,23,13
13-09-2025,BLR-004,Bangalore,Diesel,95.19,94.38,0.81,5935,564952.65,63618.36,34,0,1,4,38,11.52127915,0,707,318,27362.27,27,0
13-09-2025,BLR-004,Bangalore,CNG,99.72,99.58,0.14,12754,1271828.88,137460.03,53,0,1,3,32,26.73954619,0,257,536,51381.81,21,1
12-09-2025,BLR-004,Bangalore,Petrol,105.09,104.07,1.02,7076,743616.84,73339.78,160,0,0,4,41,20.80266384,0,272,266,48127.09,26,2
12-09-2025,BLR-004,Bangalore,Diesel,105.95,105.02,0.93,13844,1466771.8,142510.26,85,0,1,2,35,6.976239949,0,399,397,51028.21,23,9
12-09-2025,BLR-004,Bangalore,CNG,99.47,99.05,0.42,9232,918307.04,51445.63,38,1,1,4,43,1.442769312,0,722,393,50493.41,23,5
11-09-2025,BLR-004,Bangalore,Petrol,98.78,98.32,0.46,13105,1294511.9,78673.14,98,0,1,3,44,10.94467411,0,516,423,33201.45,10,13
11-09-2025,BLR-004,Bangalore,Diesel,100.06,98.65,1.41,10540,1054632.4,54277.07,87,1,1,2,35,9.090525209,1,459,174,32989.77,11,13
11-09-2025,BLR-004,Bangalore,CNG,99.61,99.05,0.56,12382,1233371.02,129875.25,27,0,1,2,35,14.00184281,0,981,433,25618.75,21,2
10-09-2025,BLR-004,Bangalore,Petrol,101.78,101.25,0.53,8164,830931.92,92304.78,109,0,1,3,40,19.79070819,0,443,521,61638.19,29,9
10-09-2025,BLR-004,Bangalore,Diesel,105.96,105.76,0.2,6192,656104.32,41095.93,134,0,0,4,33,8.920845939,0,387,517,28803.59,8,10
10-09-2025,BLR-004,Bangalore,CNG,105.47,105.15,0.32,12345,1302027.15,144569.17,34,0,1,5,31,15.89911023,0,743,433,31286,20,2
09-09-2025,BLR-004,Bangalore,Petrol,97.27,96.62,0.65,9516,925621.32,51504.42,47,0,1,2,33,6.023129243,0,265,207,38785.22,8,1
09-09-2025,BLR-004,Bangalore,Diesel,99.6,99.31,0.29,11396,1135041.6,66631.72,89,1,0,3,41,1.208565563,0,300,501,68685.49,9,13
09-09-2025,BLR-004,Bangalore,CNG,105.08,104.36,0.72,12396,1302571.68,136789.26,93,0,1,2,41,24.43160338,0,901,216,25051.32,24,6
08-09-2025,BLR-004,Bangalore,Petrol,100.71,100.63,0.08,7306,735787.26,46538.44,165,0,1,4,44,24.61462753,0,921,295,30374.8,28,5
08-09-2025,BLR-004,Bangalore,Diesel,98.27,96.87,1.4,14641,1438771.07,150939.15,84,0,1,3,36,18.15268556,0,830,532,72214.29,17,5
08-09-2025,BLR-004,Bangalore,CNG,95.89,94.98,0.91,10673,1023433.97,71472.01,73,0,1,4,42,0.370231382,0,977,447,38721.04,7,5
07-09-2025,BLR-004,Bangalore,Petrol,100.78,99.5,1.28,8138,820147.64,62983.15,121,0,1,2,32,2.134670366,0,532,294,53421.28,18,12
07-09-2025,BLR-004,Bangalore,Diesel,96.7,95.32,1.38,14030,1356701,72019.94,168,1,1,5,30,9.91174421,0,911,539,63459.08,22,11
07-09-2025,BLR-004,Bangalore,CNG,109.76,108.57,1.19,14709,1614459.84,139326.78,168,0,0,3,44,21.86358667,0,389,240,15281.06,22,10
06-09-2025,BLR-004,Bangalore,Petrol,95.06,94.05,1.01,7226,686903.56,50267.78,159,0,1,5,41,10.06114819,0,522,509,71211.12,20,7
